tpep_pickup_datetime	tpep_dropoff_datetime	passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount
06-01-17 11:37	06-01-17 11:46	2	1.52	1	N	1	8	0	0.5	1.76	0	0.3	10.56
02-07-17 16:16	02-07-17 16:31	1	2.18	1	N	2	11.5	1	0.5	0	0	0.3	13.3
8/18/2017 11:06	8/18/2017 11:18	1	4	1	N	2	14	0	0.5	0	0	0.3	14.8
1/23/2017 10:00	1/23/2017 10:06	1	1	1	N	1	6	0	0.5	1.35	0	0.3	8.15
3/18/2017 15:54	3/18/2017 16:13	2	2.5	1	N	1	13.5	0	0.5	3.55	0	0.3	17.85
11/23/2017 15:48	11/23/2017 15:57	2	1.92	1	N	1	8.5	0	0.5	2	0	0.3	11.3
10-02-17 22:55	10-02-17 23:07	1	1.8	1	N	2	9.5	0.5	0.5	0	0	0.3	10.8
6/16/2017 13:43	6/16/2017 13:56	1	1.6	1	N	1	9.5	0	0.5	2	0	0.3	12.3
06-11-17 15:56	06-11-17 16:06	1	1.2	1	N	2	8	0	0.5	0	0	0.3	8.8
12-02-17 4:24	12-02-17 4:45	3	8	1	N	2	25	0.5	0.5	0	0	0.3	26.3
11-08-17 5:41	11-08-17 5:52	1	2.77	1	N	1	11	0.5	0.5	3.08	0	0.3	15.38
4/17/2017 13:26	4/17/2017 13:53	1	10.13	1	N	1	31	0	0.5	9.39	5.76	0.3	46.95
02-09-17 8:23	02-09-17 8:48	1	6.7	1	N	1	22.5	0	0.5	4.65	0	0.3	27.95
12-08-17 0:15	12-08-17 0:17	1	1	1	N	2	5	0.5	0.5	0	0	0.3	6.3
6/22/2017 17:23	6/22/2017 18:22	1	12.1	1	N	2	43	1	0.5	0	0	0.3	44.8
04-07-17 20:36	04-07-17 20:58	5	2.17	1	N	1	14.5	0.5	0.5	2	0	0.3	17.8
8/25/2017 23:24	8/25/2017 23:31	1	1.1	1	N	1	6.5	0.5	0.5	2	0	0.3	9.8
3/19/2017 2:34	3/19/2017 2:44	1	2.1	1	N	1	9.5	0.5	0.5	2.15	0	0.3	12.95
11-03-17 14:11	11-03-17 14:30	1	1.6	1	N	2	12	0	0.5	0	0	0.3	12.8
4/15/2017 20:46	4/15/2017 20:52	3	0.51	1	N	1	5.5	0.5	0.5	1.36	0	0.3	8.16
6/15/2017 23:14	6/15/2017 23:21	1	1.2	1	N	1	7	0.5	0.5	0.12	0	0.3	8.42
10/17/2017 14:54	10/17/2017 15:01	1	0.85	1	N	1	6.5	0	0.5	1.82	0	0.3	9.12
8/14/2017 18:15	8/14/2017 18:23	1	0.93	1	N	1	7	1	0.5	2.2	0	0.3	11
02-05-17 16:39	02-05-17 16:49	1	2.45	1	N	1	9.5	0	0.5	2.06	0	0.3	12.36
05-12-17 23:32	05-12-17 23:54	1	10.9	1	N	1	31.5	0.5	0.5	4	2.64	0.3	39.44
7/24/2017 19:18	7/24/2017 19:33	5	1.77	1	N	1	11	1	0.5	3.2	0	0.3	16
07-09-17 7:20	07-09-17 7:23	1	0.64	1	N	3	-4.5	0	-0.5	0	0	-0.3	-5.3
11/28/2017 19:36	11/28/2017 19:57	1	2.63	1	N	1	14	1	0.5	3.16	0	0.3	18.96
5/20/2017 0:19	5/20/2017 0:23	1	0.4	1	N	1	4.5	0.5	0.5	1.15	0	0.3	6.95
7/27/2017 12:34	7/27/2017 12:42	1	1.35	1	N	2	7.5	0	0.5	0	0	0.3	8.3
10/16/2017 12:58	10/16/2017 13:03	1	1.13	1	N	1	6	0	0.5	1.36	0	0.3	8.16
05-03-17 17:58	05-03-17 18:20	1	1.8	1	N	1	14.5	1	0.5	8	0	0.3	24.3
4/14/2017 11:38	4/14/2017 11:53	1	2.4	1	N	2	11.5	0	0.5	0	0	0.3	12.3
6/16/2017 18:49	6/16/2017 18:57	1	1.56	1	N	1	7.5	1	0.5	1	0	0.3	10.3
05-02-17 15:32	05-02-17 15:36	1	0.3	1	N	1	4.5	0	0.5	1.05	0	0.3	6.35
1/20/2017 20:19	1/20/2017 20:25	2	1.15	1	N	1	6	0.5	0.5	1.46	0	0.3	8.76
8/17/2017 11:41	8/17/2017 11:49	1	0.9	1	N	1	7	0	0.5	1.55	0	0.3	9.35
8/20/2017 17:28	8/20/2017 18:14	4	11.86	1	N	1	41	0	0.5	8	0	0.3	49.8
06-12-17 22:34	06-12-17 22:47	2	2.28	1	N	2	11.5	0.5	0.5	0	0	0.3	12.8
10-10-17 14:10	10-10-17 14:29	1	2.42	1	N	2	13	0	0.5	0	0	0.3	13.8
1/29/2017 1:07	1/29/2017 1:26	2	2.3	1	N	2	13.5	0.5	0.5	0	0	0.3	14.8
12-10-17 19:20	12-10-17 19:32	1	1.59	1	N	1	10	0	0.5	2.16	0	0.3	12.96
10-04-17 1:48	10-04-17 1:51	1	1.53	1	N	1	6	0.5	0.5	1.46	0	0.3	8.76
12/21/2017 22:15	12/21/2017 22:26	3	1.1	1	N	1	8	0.5	0.5	1.85	0	0.3	11.15
12/13/2017 11:53	12/13/2017 12:07	1	1.69	1	N	1	10.5	0	0.5	1.7	0	0.3	13
4/27/2017 9:36	4/27/2017 9:58	1	2.34	1	N	1	15	0	0.5	2	0	0.3	17.8
6/18/2017 17:58	6/18/2017 18:19	1	4.3	1	N	1	17.5	0	0.5	3	0	0.3	21.3
3/18/2017 3:55	3/18/2017 4:08	1	3.12	1	N	2	12.5	0.5	0.5	0	0	0.3	13.8
4/17/2017 18:33	4/17/2017 19:03	4	9.8	1	N	2	31.5	1	0.5	0	5.76	0.3	39.06
11/30/2017 11:01	11/30/2017 12:15	1	20.8	2	N	1	52	0	0.5	14.6	5.76	0.3	73.16
7/18/2017 16:58	7/18/2017 18:05	1	10.11	1	N	2	40	1	0.5	0	0	0.3	41.8
10/31/2017 17:35	10/31/2017 18:03	6	4.42	1	N	1	20	1	0.5	4.36	0	0.3	26.16
12/18/2017 22:51	12/18/2017 22:58	2	1.1	1	N	1	7	0.5	0.5	1.65	0	0.3	9.95
7/28/2017 13:30	7/28/2017 13:43	1	1.5	1	N	1	10	0	0.5	2.15	0	0.3	12.95
05-06-17 22:07	05-06-17 22:14	1	0.68	1	N	2	6	0.5	0.5	0	0	0.3	7.3
11/13/2017 12:39	11/13/2017 12:51	1	1.6	1	N	1	9.5	0	0.5	2.55	0	0.3	12.85
05-11-17 2:04	05-11-17 2:15	1	1.56	1	N	1	9	0.5	0.5	1	0	0.3	11.3
10/16/2017 5:18	10/16/2017 5:42	1	11.49	1	N	1	32.5	0.5	0.5	6.76	0	0.3	40.56
08-11-17 11:17	08-11-17 11:22	4	0.79	1	N	2	5.5	0	0.5	0	0	0.3	6.3
05-11-17 21:04	05-11-17 21:11	3	1.6	1	N	1	8	0.5	0.5	1	0	0.3	10.3
3/15/2017 14:10	3/15/2017 14:29	2	1	1	N	1	12	0	0.5	2.56	0	0.3	15.36
2/20/2017 6:36	2/20/2017 6:44	1	1.2	1	N	1	7	0	0.5	1	0	0.3	8.8
9/13/2017 18:40	9/13/2017 19:14	2	2.68	1	N	2	20.5	1	0.5	0	0	0.3	22.3
11/18/2017 2:44	11/18/2017 2:53	4	1.8	1	N	1	8.5	0.5	0.5	2	0	0.3	11.8
12-05-17 2:11	12-05-17 2:19	1	2.14	1	N	1	8.5	0.5	0.5	1.01	0	0.3	10.81
10/18/2017 8:02	10/18/2017 8:10	2	0.7	1	N	2	6.5	0	0.5	0	0	0.3	7.3
10-06-17 12:37	10-06-17 12:56	1	2.47	1	N	1	14	0	0.5	2.96	0	0.3	17.76
04-04-17 13:51	04-04-17 14:15	1	3.09	1	N	1	16	0	0.5	4.2	0	0.3	21
7/27/2017 0:52	7/27/2017 0:59	2	1.65	1	N	1	7	0.5	0.5	1.66	0	0.3	9.96
11-11-17 1:20	11-11-17 1:24	5	0.5	1	N	2	4.5	0.5	0.5	0	0	0.3	5.8
08-02-17 14:19	08-02-17 14:38	1	1.35	1	N	1	12	0	0.5	2.56	0	0.3	15.36
09-12-17 13:09	09-12-17 13:19	5	1	1	N	1	7.5	0	0.5	1	0	0.3	9.3
05-12-17 13:34	05-12-17 13:35	1	0	1	N	1	3	0	0.5	1.1	0	0.3	4.9
7/29/2017 2:44	7/29/2017 2:54	6	2.17	1	N	1	9	0.5	0.5	2.06	0	0.3	12.36
06-11-17 3:18	06-11-17 3:27	2	2.74	1	N	2	10	0.5	0.5	0	0	0.3	11.3
11/29/2017 14:47	11/29/2017 14:50	1	0.64	1	N	1	4.5	0	0.5	1.32	0	0.3	6.62
11/28/2017 9:41	11/28/2017 10:21	3	13.38	1	N	1	41.5	0	0.5	12.02	5.76	0.3	60.08
11-01-17 10:29	11-01-17 11:16	2	4.86	1	N	1	29	0	0.5	5.96	0	0.3	35.76
1/21/2017 5:38	1/21/2017 5:52	4	4.76	1	N	1	16.5	0.5	0.5	3.56	0	0.3	21.36
5/18/2017 12:34	5/18/2017 13:03	4	1.88	1	N	1	18	0	0.5	3.76	0	0.3	22.56
05-07-17 0:09	05-07-17 0:41	2	17.4	2	N	1	52	0	0.5	10.55	0	0.3	63.35
12/17/2017 1:58	12/17/2017 2:07	1	1.7	1	N	1	8	0.5	0.5	1.85	0	0.3	11.15
12/17/2017 22:27	12/17/2017 22:31	1	1.8	1	N	1	7	0.5	0.5	1.65	0	0.3	9.95
1/17/2017 10:35	1/17/2017 10:40	5	1.04	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56
3/22/2017 21:05	3/22/2017 21:35	1	4.7	1	N	1	21.5	0.5	0.5	4.55	0	0.3	27.35
12/16/2017 8:42	12/16/2017 8:54	1	1.57	1	N	1	9	0	0.5	1.96	0	0.3	11.76
8/27/2017 12:15	8/27/2017 12:41	1	10.8	1	N	1	32	0	0.5	3	5.76	0.3	41.56
07-06-17 13:42	07-06-17 13:53	1	1.35	1	N	1	8.5	0	0.5	1.86	0	0.3	11.16
2/16/2017 10:04	2/16/2017 10:13	6	0.85	1	N	1	7.5	0	0.5	6.5	0	0.3	14.8
2/19/2017 6:02	2/19/2017 6:07	1	0.9	1	N	1	5.5	0	0.5	1.25	0	0.3	7.55
5/20/2017 6:38	5/20/2017 6:49	1	2.9	1	N	1	11.5	0	0.5	2.45	0	0.3	14.75
6/19/2017 0:51	6/19/2017 0:52	2	0	5	N	1	120	0	0	20	11.52	0.3	151.82
11-03-17 14:36	11-03-17 14:37	1	0.22	1	N	2	3	0	0.5	0	0	0.3	3.8
12-02-17 12:46	12-02-17 12:53	2	0.9	1	N	2	6.5	0	0.5	0	0	0.3	7.3
3/20/2017 21:12	3/20/2017 21:24	1	1.89	1	N	2	9.5	0.5	0.5	0	0	0.3	10.8
3/28/2017 7:19	3/28/2017 7:22	1	0.4	1	N	1	4	0	0.5	0.95	0	0.3	5.75
05-07-17 18:03	05-07-17 18:12	2	1.3	1	N	2	7.5	0	0.5	0	0	0.3	8.3
07-09-17 1:10	07-09-17 1:12	6	0.32	1	N	1	3.5	0.5	0.5	0.96	0	0.3	5.76
2/19/2017 0:43	2/19/2017 1:07	1	7.02	1	N	1	23	0.5	0.5	3	0	0.3	27.3
4/18/2017 10:15	4/18/2017 10:27	3	1.8	1	N	2	9.5	0	0.5	0	0	0.3	10.3
7/18/2017 22:11	7/18/2017 22:15	3	0.56	1	N	2	4.5	0.5	0.5	0	0	0.3	5.8
3/19/2017 6:58	3/19/2017 7:04	1	1.48	1	N	2	7	0	0.5	0	0	0.3	7.8
10/29/2017 10:08	10/29/2017 10:11	1	0.5	1	N	1	4.5	0	0.5	1.32	0	0.3	6.62
10-12-17 14:34	10-12-17 14:38	1	0.4	1	N	2	5	0	0.5	0	0	0.3	5.8
04-07-17 6:30	04-07-17 6:38	2	1.59	1	N	2	8	0	0.5	0	0	0.3	8.8
09-11-17 23:49	09-12-17 0:13	1	8.3	1	N	2	26	0.5	0.5	0	5.76	0.3	33.06
1/28/2017 17:44	1/28/2017 17:55	1	1.62	1	N	1	8.5	0	0.5	1	0	0.3	10.3
2/25/2017 1:18	2/25/2017 1:41	2	3.8	1	N	2	17	0.5	0.5	0	0	0.3	18.3
03-12-17 3:40	03-12-17 3:51	1	2.12	1	N	2	9.5	0.5	0.5	0	0	0.3	10.8
01-10-17 0:27	01-10-17 0:38	1	1.79	1	N	1	9.5	0.5	0.5	2.16	0	0.3	12.96
07-10-17 17:46	07-10-17 18:00	1	1.3	1	N	1	10	1	0.5	2.35	0	0.3	14.15
12-09-17 10:33	12-09-17 10:39	1	1.3	1	N	2	6.5	0	0.5	0	0	0.3	7.3
3/28/2017 22:29	3/28/2017 22:50	1	8.33	1	N	1	25.5	0.5	0.5	6.51	5.76	0.3	39.07
6/20/2017 6:37	6/20/2017 6:50	1	3.4	1	N	1	13.5	0	0.5	2	0	0.3	16.3
06-06-17 11:55	06-06-17 12:00	1	0.8	1	N	2	5	0	0.5	0	0	0.3	5.8
3/22/2017 21:43	3/22/2017 21:46	1	0.4	1	N	1	4	0.5	0.5	1.3	0	0.3	6.6
6/24/2017 11:26	6/24/2017 12:05	1	7.7	1	N	2	30.5	0	0.5	0	0	0.3	31.3
5/29/2017 15:18	5/29/2017 15:23	1	1.1	1	N	1	6	0	0.5	1	0	0.3	7.8
08-01-17 14:03	08-01-17 14:15	1	0.8	1	N	2	8	0	0.5	0	0	0.3	8.8
12/16/2017 20:41	12/16/2017 20:50	1	0.49	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8
2/21/2017 21:15	2/21/2017 21:30	1	2.41	1	N	2	11.5	0.5	0.5	0	0	0.3	12.8
10/14/2017 21:50	10/14/2017 21:59	1	1.2	1	N	1	8	0.5	0.5	1.25	0	0.3	10.55
4/21/2017 15:57	4/21/2017 16:15	1	1.54	1	N	2	12	0	0.5	0	0	0.3	12.8
8/13/2017 3:51	8/13/2017 3:53	1	0.8	1	N	2	4.5	0.5	0.5	0	0	0.3	5.8
1/24/2017 9:16	1/24/2017 9:26	1	1	1	N	1	8	0	0.5	2.6	0	0.3	11.4
12-09-17 1:40	12-09-17 2:04	3	5.4	1	N	1	19.5	0.5	0.5	2	0	0.3	22.8
11-04-17 5:24	11-04-17 5:55	1	11.59	1	N	2	35	0.5	0.5	0	0	0.3	36.3
04-01-17 16:19	04-01-17 16:38	2	3.7	1	N	1	15	0	0.5	3.15	0	0.3	18.95
1/24/2017 16:54	1/24/2017 17:01	2	1.04	1	N	1	6.5	1	0.5	1.66	0	0.3	9.96
7/17/2017 9:02	7/17/2017 9:21	1	3.86	1	N	2	15	0	0.5	0	0	0.3	15.8
9/18/2017 23:35	9/18/2017 23:49	1	4.8	1	N	1	16.5	0.5	0.5	3.55	0	0.3	21.35
07-12-17 22:50	07-12-17 22:56	1	1	1	N	1	6	0.5	0.5	1.8	0	0.3	9.1
6/17/2017 0:34	6/17/2017 0:48	2	1.63	1	N	1	10.5	0.5	0.5	2.36	0	0.3	14.16
5/16/2017 23:32	5/16/2017 23:48	1	2.8	1	N	1	13	0.5	0.5	2.86	0	0.3	17.16
02-05-17 7:12	02-05-17 7:19	1	2.2	1	N	1	8.5	0	0.5	1.85	0	0.3	11.15
3/24/2017 9:56	3/24/2017 10:12	1	1.6	1	N	2	11.5	0	0.5	0	0	0.3	12.3
2/25/2017 18:51	2/25/2017 18:55	1	0.6	1	N	2	5	0	0.5	0	0	0.3	5.8
2/25/2017 14:58	2/25/2017 15:10	6	1.37	1	N	1	9	0	0.5	1.96	0	0.3	11.76
10-06-17 0:40	10-06-17 0:50	2	2.6	1	N	1	10.5	0.5	0.5	2.35	0	0.3	14.15
2/14/2017 23:25	2/14/2017 23:41	1	3.8	1	N	1	14.5	0.5	0.5	1.5	0	0.3	17.3
02-03-17 21:55	02-03-17 22:10	1	3	1	N	1	12.5	0.5	0.5	0	0	0.3	13.8
07-09-17 13:52	07-09-17 14:12	1	4.43	1	N	1	17.5	0	0.5	4.58	0	0.3	22.88
05-03-17 13:40	05-03-17 13:58	1	1.21	1	N	1	11.5	0	0.5	2.46	0	0.3	14.76
1/13/2017 18:54	1/13/2017 18:59	1	0.7	1	N	1	5.5	1	0.5	1	0	0.3	8.3
05-09-17 8:59	05-09-17 9:03	1	0.71	1	N	1	5	0	0.5	1	0	0.3	6.8
5/23/2017 10:44	5/23/2017 11:09	1	2.71	1	N	2	17	0	0.5	0	0	0.3	17.8
6/22/2017 19:04	6/22/2017 19:13	1	0.91	1	N	1	7.5	1	0.5	1.86	0	0.3	11.16
5/28/2017 18:24	5/28/2017 18:31	1	2.07	1	N	1	8	0	0.5	1.76	0	0.3	10.56
1/23/2017 18:25	1/23/2017 18:31	1	1.35	1	N	2	6	1	0.5	0	0	0.3	7.8
8/17/2017 17:27	8/17/2017 17:42	1	2.12	1	N	2	11.5	1	0.5	0	0	0.3	13.3
4/16/2017 21:33	4/16/2017 21:49	1	4.13	1	N	1	15	0.5	0.5	3.26	0	0.3	19.56
3/25/2017 8:40	3/25/2017 9:00	1	5.95	1	N	2	21	0	0.5	0	0	0.3	21.8
06-01-17 19:33	06-01-17 19:49	1	2.43	1	N	2	12.5	1	0.5	0	0	0.3	14.3
1/22/2017 12:37	1/22/2017 12:46	1	1	1	N	1	7	0	0.5	1.55	0	0.3	9.35
05-05-17 21:42	05-05-17 22:05	5	9.84	1	N	1	29.5	0.5	0.5	9.14	5.76	0.3	45.7
11/27/2017 23:04	11/27/2017 23:12	1	1.7	1	N	1	8	0.5	0.5	1.85	0	0.3	11.15
1/27/2017 9:55	1/27/2017 10:35	6	11.25	1	N	1	37.5	0	0.5	8.77	5.54	0.3	52.61
12-02-17 8:51	12-02-17 8:57	1	1.7	1	N	1	7	0	0.5	1.55	0	0.3	9.35
2/17/2017 18:18	2/17/2017 18:49	2	6.06	1	N	1	23.5	1	0.5	5.06	0	0.3	30.36
1/16/2017 11:34	1/16/2017 11:46	1	2.75	1	N	1	12	0	0.5	1.2	0	0.3	14
9/21/2017 11:46	9/21/2017 12:03	1	4.1	1	N	1	15.5	0	0.5	4.85	0	0.3	21.15
6/18/2017 12:18	6/18/2017 12:22	2	0.82	1	N	1	5.5	0	0.5	0.76	0	0.3	7.06
03-02-17 12:01	03-02-17 12:07	1	0.84	1	N	1	6	0	0.5	2	0	0.3	8.8
12/19/2017 10:22	12/19/2017 10:27	1	1.2	1	N	1	6	0	0.5	1.35	0	0.3	8.15
11/29/2017 7:04	11/29/2017 7:12	1	1.8	1	N	2	8.5	0	0.5	0	0	0.3	9.3
07-07-17 11:56	07-07-17 12:33	1	10.07	1	N	1	34.5	0	0.5	7.06	0	0.3	42.36
03-03-17 5:54	03-03-17 6:01	1	1.9	1	N	1	8	0.5	0.5	1.85	0	0.3	11.15
7/30/2017 10:09	7/30/2017 10:16	1	1.2	1	N	3	7	0	0.5	0	0	0.3	7.8
8/14/2017 18:48	8/14/2017 18:54	2	1.01	1	N	2	6	1	0.5	0	0	0.3	7.8
3/26/2017 11:44	3/26/2017 11:52	1	2.8	1	N	1	9.5	0	0.5	2.05	0	0.3	12.35
1/21/2017 20:12	1/21/2017 20:21	1	2.01	1	N	1	9	0.5	0.5	1	0	0.3	11.3
01-10-17 6:12	01-10-17 6:20	1	2.5	1	N	1	9	0	0.5	1.95	0	0.3	11.75
04-04-17 8:00	04-04-17 8:05	1	0.82	1	N	1	5.5	0	0.5	1	0	0.3	7.3
3/21/2017 13:23	3/21/2017 13:25	1	0.56	1	N	2	4	0	0.5	0	0	0.3	4.8
10/13/2017 16:48	10/13/2017 16:51	3	0.7	1	N	2	4.5	1	0.5	0	0	0.3	6.3
12/28/2017 11:19	12/28/2017 11:31	1	0.8	1	N	2	9	0	0.5	0	0	0.3	9.8
10/31/2017 20:55	10/31/2017 21:10	1	1.88	1	N	1	11	0.5	0.5	1.5	0	0.3	13.8
04-07-17 13:17	04-07-17 13:24	6	1.14	1	N	2	7	0	0.5	0	0	0.3	7.8
10-05-17 19:12	10-05-17 19:25	3	2.03	1	N	1	10.5	1	0.5	1.84	0	0.3	14.14
12/25/2017 10:28	12/25/2017 10:28	2	0.06	1	N	2	2.5	0	0.5	0	0	0.3	3.3
10/13/2017 19:01	10/13/2017 19:12	1	2.81	1	N	1	10.5	1	0.5	0	0	0.3	12.3
06-08-17 12:39	06-08-17 13:03	1	1.5	1	N	1	14.5	0	0.5	3.8	0	0.3	19.1
4/24/2017 17:52	4/24/2017 18:01	1	0.9	1	N	2	7	1	0.5	0	0	0.3	8.8
3/28/2017 22:43	3/28/2017 23:17	1	4.3	1	N	1	24	0.5	0.5	5.05	0	0.3	30.35
10-06-17 14:08	10-06-17 15:01	1	21.11	2	N	2	52	0	0.5	0	5.76	0.3	58.56
10-08-17 1:15	10-08-17 1:30	2	4.04	1	N	1	14.5	0.5	0.5	3.16	0	0.3	18.96
12/16/2017 19:09	12/16/2017 19:22	1	3.18	1	N	1	12	0	0.5	0	0	0.3	12.8
04-07-17 7:20	04-07-17 7:24	5	0.91	1	N	2	5.5	0	0.5	0	0	0.3	6.3
2/14/2017 8:28	2/14/2017 8:49	1	2.4	1	N	1	14	0	0.5	3	0	0.3	17.8
05-02-17 21:19	05-02-17 21:30	1	2.6	1	N	1	10.5	0.5	0.5	2.36	0	0.3	14.16
05-03-17 5:56	05-03-17 6:16	1	8.91	1	N	2	26.5	0.5	0.5	0	0	0.3	27.8
3/13/2017 8:32	3/13/2017 9:05	2	3.9	1	N	1	21.5	0	0.5	4.45	0	0.3	26.75
03-10-17 12:37	03-10-17 13:17	1	3.2	1	N	1	24	0	0.5	4.95	0	0.3	29.75
11-09-17 13:14	11-09-17 13:35	1	5.6	1	N	1	20.5	0	0.5	3	0	0.3	24.3
12/22/2017 1:23	12/22/2017 1:37	1	5	1	N	2	15.5	0.5	0.5	0	0	0.3	16.8
12/14/2017 17:50	12/14/2017 17:55	1	0.7	1	N	1	5	1	0.5	1.35	0	0.3	8.15
09-11-17 7:08	09-11-17 7:29	1	5.1	1	N	1	19.5	0	0.5	2	0	0.3	22.3
07-01-17 11:26	07-01-17 11:30	1	0.4	1	N	2	4.5	0	0.5	0	0	0.3	5.3
9/24/2017 0:18	9/24/2017 0:53	2	4.8	1	N	1	24.5	0.5	0.5	5.15	0	0.3	30.95
4/16/2017 17:27	4/16/2017 17:33	1	1.1	1	N	2	6	0	0.5	0	0	0.3	6.8
09-11-17 13:46	09-11-17 13:55	2	1.15	1	N	1	7	0	0.5	1.56	0	0.3	9.36
8/27/2017 7:23	8/27/2017 7:26	1	0.7	1	N	2	4.5	0	0.5	0	0	0.3	5.3
10-05-17 20:12	10-05-17 20:22	1	1.58	1	N	1	8.5	0.5	0.5	1.96	0	0.3	11.76
1/21/2017 1:32	1/21/2017 1:42	1	1.47	1	N	1	8	0.5	0.5	2.32	0	0.3	11.62
03-06-17 17:44	03-06-17 17:45	2	0.2	2	N	1	52	4.5	0.5	12.55	5.54	0.3	75.39
05-02-17 14:07	05-02-17 14:18	1	2.72	1	N	2	11	0	0.5	0	0	0.3	11.8
4/26/2017 21:25	4/26/2017 21:45	1	6.8	1	N	1	22	0.5	0.5	4.66	0	0.3	27.96
9/14/2017 19:33	9/14/2017 19:37	1	0.9	1	N	1	5	1	0.5	1	0	0.3	7.8
3/20/2017 21:53	3/20/2017 22:09	1	3.8	1	N	1	14.5	0.5	0.5	3.15	0	0.3	18.95
03-04-17 23:34	03-04-17 23:40	5	0.83	1	N	2	6	0.5	0.5	0	0	0.3	7.3
6/14/2017 17:48	6/14/2017 18:06	3	1.87	1	N	1	12	1	0.5	2.76	0	0.3	16.56
3/30/2017 12:41	3/30/2017 12:53	1	1.19	1	N	2	9	0	0.5	0	0	0.3	9.8
11/24/2017 8:17	11/24/2017 8:28	6	2.57	1	N	2	11	0	0.5	0	0	0.3	11.8
2/15/2017 12:40	2/15/2017 12:49	1	1.39	1	N	1	8	0	0.5	2.2	0	0.3	11
12/15/2017 18:39	12/15/2017 18:50	1	1.5	1	N	1	8.5	1	0.5	2.05	0	0.3	12.35
3/24/2017 20:42	3/24/2017 20:59	3	2.09	1	N	2	11.5	0.5	0.5	0	0	0.3	12.8
10-08-17 20:04	10-08-17 20:22	3	3.5	1	N	1	15	0.5	0.5	3.25	0	0.3	19.55
12-05-17 8:53	12-05-17 9:00	1	1.25	1	N	1	7	0	0.5	1.56	0	0.3	9.36
4/24/2017 19:13	4/24/2017 19:29	1	2.9	1	N	2	13	1	0.5	0	0	0.3	14.8
10/24/2017 18:42	10/24/2017 19:03	1	2.5	1	N	1	14.5	1	0.5	2.45	0	0.3	18.75
02-02-17 12:43	02-02-17 13:00	5	1.07	1	N	1	11	0	0.5	2.36	0	0.3	14.16
07-07-17 9:04	07-07-17 9:10	1	0.7	1	N	1	5.5	0	0.5	1.25	0	0.3	7.55
05-06-17 18:05	05-06-17 18:13	1	1.54	1	N	1	7.5	0	0.5	1.66	0	0.3	9.96
01-02-17 10:22	01-02-17 10:32	1	2	1	N	2	9.5	0	0.5	0	0	0.3	10.3
07-05-17 22:22	07-05-17 22:36	1	3	1	N	1	13	0.5	0.5	2.85	0	0.3	17.15
1/23/2017 6:35	1/23/2017 6:39	1	0.9	1	N	2	5	0	0.5	0	0	0.3	5.8
1/21/2017 0:24	1/21/2017 0:35	1	2.68	1	N	1	11	0.5	0.5	3.08	0	0.3	15.38
6/18/2017 18:38	6/18/2017 18:45	2	1.5	1	N	2	7.5	0	0.5	0	0	0.3	8.3
3/21/2017 10:56	3/21/2017 11:09	1	2.82	1	N	1	12.5	0	0.5	2.66	0	0.3	15.96
10/21/2017 2:21	10/21/2017 3:05	1	8.3	1	N	2	32	0.5	0.5	0	0	0.3	33.3
2/13/2017 23:43	2/14/2017 0:00	1	3.9	1	N	1	15	0.5	0.5	3.25	0	0.3	19.55
01-11-17 23:53	01-12-17 0:02	1	1.74	1	N	1	9	0.5	0.5	2.06	0	0.3	12.36
04-03-17 17:02	04-03-17 17:10	1	1.3	1	N	1	7	1	0.5	1.75	0	0.3	10.55
5/25/2017 21:15	5/25/2017 21:21	6	0.37	1	N	2	5.5	1	0.5	0	0	0.3	7.3
02-05-17 13:32	02-05-17 13:37	1	0.8	1	N	1	6	0	0.5	2	0	0.3	8.8
09-02-17 19:18	09-02-17 19:24	1	0.68	1	N	2	5.5	0	0.5	0	0	0.3	6.3
09-01-17 22:41	09-01-17 22:47	1	1.1	1	N	1	6.5	0.5	0.5	1.95	0	0.3	9.75
7/25/2017 2:18	7/25/2017 2:42	6	8.14	1	N	1	26	0.5	0.5	5.46	0	0.3	32.76
10/25/2017 14:46	10/25/2017 15:41	1	16.6	2	N	2	52	0	0.5	0	5.76	0.3	58.56
6/20/2017 9:48	6/20/2017 10:08	1	0.99	1	N	1	12.5	0	0.5	2.66	0	0.3	15.96
1/24/2017 8:58	1/24/2017 9:00	1	0.3	1	N	1	3.5	0	0.5	0.7	0	0.3	5
7/16/2017 1:38	7/16/2017 1:49	1	1.56	1	N	1	8.5	0.5	0.5	1.96	0	0.3	11.76
3/22/2017 1:09	3/22/2017 1:17	2	1.55	1	N	1	7.5	0.5	0.5	2	0	0.3	10.8
11-06-17 9:16	11-06-17 9:19	1	0.7	1	N	1	4.5	0	0.5	3	0	0.3	8.3
4/24/2017 13:44	4/24/2017 14:02	1	2.5	1	N	1	13	0	0.5	2.75	0	0.3	16.55
03-11-17 20:31	03-11-17 20:33	1	0.45	1	N	2	4	0.5	0.5	0	0	0.3	5.3
12-03-17 10:52	12-03-17 10:58	1	1.1	1	N	1	6	0	0.5	2	0	0.3	8.8
10/25/2017 14:41	10/25/2017 14:48	1	0.6	1	N	1	6	0	0.5	1.35	0	0.3	8.15
